longitude,latitude,FID_1,layer,Count_,Avg_ID,Avg_X_MIN,Avg_X_MAX,Avg_Y_MIN,Avg_Y_MAX,Avg_1st_va,Avg_2nd_va,Avg_5th_va,Avg_6th_va,location,Avg_longit,Avg_latitu
-86.74935103,30.36640346,7261,0,1,7261,0,-86.66666666,30.33333333,0,30,86,2,4,308624,-86.75,30.41666666
-86.57394798,30.38161624,7262,0,1,7262,0,-86.5,30.33333333,0,30,86,3,4,308634,-86.58333333,30.41666666
-86.41698202,30.40335348,7263,0,1,7263,0,-86.33333333,30.33333333,0,30,86,4,4,308644,-86.41666666,30.41666666
-86.25749833,30.42112901,7264,0,1,7264,0,-86.16666666,30.33333333,0,30,86,5,4,308654,-86.25,30.41666666
-86.14511517,30.40776165,7265,0,1,7265,0,-86,30.33333333,0,30,86,6,4,308664,-86.08333333,30.41666666
-81.37164407,30.42230708,7293,0,1,7293,0,-81.33333333,30.33333333,0,30,81,4,4,308144,-81.41666666,30.41666666
-81.25,30.41666667,7294,0,1,7294,0,-81.16666666,30.33333333,0,30,81,5,4,308154,-81.25,30.41666666
-81.08333333,30.41666667,7295,0,1,7295,0,-81,30.33333333,0,30,81,6,4,308164,-81.08333333,30.41666666
-80.91666667,30.41666667,7296,0,1,7296,-81,-80.83333333,30.33333333,0,30,80,1,4,308014,-80.91666666,30.41666666
-80.75,30.41666667,7297,0,1,7297,0,-80.66666666,30.33333333,0,30,80,2,4,308024,-80.75,30.41666666
-80.58333333,30.41666667,7298,0,1,7298,0,-80.5,30.33333333,0,30,80,3,4,308034,-80.58333333,30.41666666
-80.41666667,30.41666667,7299,0,1,7299,0,-80.33333333,30.33333333,0,30,80,4,4,308044,-80.41666666,30.41666666
-80.25,30.41666667,7300,0,1,7300,0,-80.16666666,30.33333333,0,30,80,5,4,308054,-80.25,30.41666666
-80.08333333,30.41666667,7301,0,1,7301,0,-80,30.33333333,0,30,80,6,4,308064,-80.08333333,30.41666666
-79.91666667,30.41666667,7302,0,1,7302,-80,-79.83333333,30.33333333,0,30,79,1,4,307914,-79.91666666,30.41666666
-79.75,30.41666667,7303,0,1,7303,0,-79.66666666,30.33333333,0,30,79,2,4,307924,-79.75,30.41666666
-79.58333333,30.41666667,7304,0,1,7304,0,-79.5,30.33333333,0,30,79,3,4,307934,-79.58333333,30.41666666
-79.41666667,30.41666667,7305,0,1,7305,0,-79.33333333,30.33333333,0,30,79,4,4,307944,-79.41666666,30.41666666
-79.25,30.41666667,7306,0,1,7306,0,-79.16666666,30.33333333,0,30,79,5,4,307954,-79.25,30.41666666
-79.08333333,30.41666667,7307,0,1,7307,0,-79,30.33333333,0,30,79,6,4,307964,-79.08333333,30.41666666
-90.37158478,30.19929568,7365,0,1,7365,0,-90.33333333,30.16666666,0,30,90,4,5,309045,-90.41666666,30.25
-90.24463611,30.24491429,7366,0,1,7366,0,-90.16666666,30.16666666,0,30,90,5,5,309055,-90.25,30.25
-90.08496349,30.24812317,7367,0,1,7367,0,-90,30.16666666,0,30,90,6,5,309065,-90.08333333,30.25
-89.92475915,30.21166445,7368,0,1,7368,-90,-89.83333333,30.16666666,0,30,89,1,5,308915,-89.91666666,30.25
-89.78772861,30.18622967,7369,0,1,7369,0,-89.66666666,30.16666666,0,30,89,2,5,308925,-89.75,30.25
-89.55796915,30.17630114,7370,0,1,7370,0,-89.5,30.16666666,0,30,89,3,5,308935,-89.58333333,30.25
-89.389175,30.21482325,7371,0,1,7371,0,-89.33333333,30.16666666,0,30,89,4,5,308945,-89.41666666,30.25
-89.24890167,30.24408283,7372,0,1,7372,0,-89.16666666,30.16666666,0,30,89,5,5,308955,-89.25,30.25
-89.08274407,30.25099378,7373,0,1,7373,0,-89,30.16666666,0,30,89,6,5,308965,-89.08333333,30.25
-88.9163481,30.25069995,7374,0,1,7374,-89,-88.83333333,30.16666666,0,30,88,1,5,308815,-88.91666666,30.25
-88.75140515,30.25028992,7375,0,1,7375,0,-88.66666666,30.16666666,0,30,88,2,5,308825,-88.75,30.25
-88.58318477,30.24923276,7376,0,1,7376,0,-88.5,30.16666666,0,30,88,3,5,308835,-88.58333333,30.25
-88.41438694,30.24942827,7377,0,1,7377,0,-88.33333333,30.16666666,0,30,88,4,5,308845,-88.41666666,30.25
-88.25085571,30.24887041,7378,0,1,7378,0,-88.16666666,30.16666666,0,30,88,5,5,308855,-88.25,30.25
-88.08165402,30.24913886,7379,0,1,7379,0,-88,30.16666666,0,30,88,6,5,308865,-88.08333333,30.25
-87.91689534,30.25131877,7380,0,1,7380,-88,-87.83333333,30.16666666,0,30,87,1,5,308715,-87.91666666,30.25
-87.76126924,30.22790626,7381,0,1,7381,0,-87.66666666,30.16666666,0,30,87,2,5,308725,-87.75,30.25
-87.57465433,30.22775505,7382,0,1,7382,0,-87.5,30.16666666,0,30,87,3,5,308735,-87.58333333,30.25
-87.41538968,30.24095569,7383,0,1,7383,0,-87.33333333,30.16666666,0,30,87,4,5,308745,-87.41666666,30.25
-87.24957619,30.24665616,7384,0,1,7384,0,-87.16666666,30.16666666,0,30,87,5,5,308755,-87.25,30.25
-87.08296221,30.24956781,7385,0,1,7385,0,-87,30.16666666,0,30,87,6,5,308765,-87.08333333,30.25
-86.91666667,30.25,7386,0,1,7386,-87,-86.83333333,30.16666666,0,30,86,1,5,308615,-86.91666666,30.25
-86.75,30.25,7387,0,1,7387,0,-86.66666666,30.16666666,0,30,86,2,5,308625,-86.75,30.25
-86.58333333,30.25,7388,0,1,7388,0,-86.5,30.16666666,0,30,86,3,5,308635,-86.58333333,30.25
-86.41666667,30.25,7389,0,1,7389,0,-86.33333333,30.16666666,0,30,86,4,5,308645,-86.41666666,30.25
-86.25021936,30.24976586,7390,0,1,7390,0,-86.16666666,30.16666666,0,30,86,5,5,308655,-86.25,30.25
-86.08929472,30.23375888,7391,0,1,7391,0,-86,30.16666666,0,30,86,6,5,308665,-86.08333333,30.25
-85.92552845,30.2086161,7392,0,1,7392,-86,-85.83333333,30.16666666,0,30,85,1,5,308515,-85.91666666,30.25
-85.75707544,30.2399571,7393,0,1,7393,0,-85.66666666,30.16666666,0,30,85,2,5,308525,-85.75,30.25
-85.61903892,30.2724472,7394,0,1,7394,0,-85.5,30.16666666,0,30,85,3,5,308535,-85.58333333,30.25
-81.35725187,30.26271296,7419,0,1,7419,0,-81.33333333,30.16666666,0,30,81,4,5,308145,-81.41666666,30.25
-81.25,30.25,7420,0,1,7420,0,-81.16666666,30.16666666,0,30,81,5,5,308155,-81.25,30.25
-81.08333333,30.25,7421,0,1,7421,0,-81,30.16666666,0,30,81,6,5,308165,-81.08333333,30.25
-80.91666667,30.25,7422,0,1,7422,-81,-80.83333333,30.16666666,0,30,80,1,5,308015,-80.91666666,30.25
-80.75,30.25,7423,0,1,7423,0,-80.66666666,30.16666666,0,30,80,2,5,308025,-80.75,30.25
-80.58333333,30.25,7424,0,1,7424,0,-80.5,30.16666666,0,30,80,3,5,308035,-80.58333333,30.25
-80.41666667,30.25,7425,0,1,7425,0,-80.33333333,30.16666666,0,30,80,4,5,308045,-80.41666666,30.25
-80.25,30.25,7426,0,1,7426,0,-80.16666666,30.16666666,0,30,80,5,5,308055,-80.25,30.25
-80.08333333,30.25,7427,0,1,7427,0,-80,30.16666666,0,30,80,6,5,308065,-80.08333333,30.25
-79.91666667,30.25,7428,0,1,7428,-80,-79.83333333,30.16666666,0,30,79,1,5,307915,-79.91666666,30.25
-79.75,30.25,7429,0,1,7429,0,-79.66666666,30.16666666,0,30,79,2,5,307925,-79.75,30.25
-79.58333333,30.25,7430,0,1,7430,0,-79.5,30.16666666,0,30,79,3,5,307935,-79.58333333,30.25
-79.41666667,30.25,7431,0,1,7431,0,-79.33333333,30.16666666,0,30,79,4,5,307945,-79.41666666,30.25
-79.25,30.25,7432,0,1,7432,0,-79.16666666,30.16666666,0,30,79,5,5,307955,-79.25,30.25
-79.08333333,30.25,7433,0,1,7433,0,-79,30.16666666,0,30,79,6,5,307965,-79.08333333,30.25
-90.37659379,30.11750508,7491,0,1,7491,0,-90.33333333,30,0,30,90,4,6,309046,-90.41666666,30.08333333
-90.24569799,30.10431068,7492,0,1,7492,0,-90.16666666,30,0,30,90,5,6,309056,-90.25,30.08333333
-90.08598379,30.09996025,7493,0,1,7493,0,-90,30,0,30,90,6,6,309066,-90.08333333,30.08333333
-89.9347436,30.11993458,7494,0,1,7494,-90,-89.83333333,30,0,30,89,1,6,308916,-89.91666666,30.08333333
-89.7523689,30.07735513,7495,0,1,7495,0,-89.66666666,30,0,30,89,2,6,308926,-89.75,30.08333333
-89.58267151,30.08205138,7496,0,1,7496,0,-89.5,30,0,30,89,3,6,308936,-89.58333333,30.08333333
-89.40882639,30.09350455,7497,0,1,7497,0,-89.33333333,30,0,30,89,4,6,308946,-89.41666666,30.08333333
-89.25016432,30.08708242,7498,0,1,7498,0,-89.16666666,30,0,30,89,5,6,308956,-89.25,30.08333333
-89.08333333,30.08333333,7499,0,1,7499,0,-89,30,0,30,89,6,6,308966,-89.08333333,30.08333333
-88.91787787,30.08442426,7500,0,1,7500,-89,-88.83333333,30,0,30,88,1,6,308816,-88.91666666,30.08333333
-88.74999346,30.08333979,7501,0,1,7501,0,-88.66666666,30,0,30,88,2,6,308826,-88.75,30.08333333
-88.58333333,30.08333333,7502,0,1,7502,0,-88.5,30,0,30,88,3,6,308836,-88.58333333,30.08333333
-88.41666667,30.08333333,7503,0,1,7503,0,-88.33333333,30,0,30,88,4,6,308846,-88.41666666,30.08333333
-88.25,30.08333333,7504,0,1,7504,0,-88.16666666,30,0,30,88,5,6,308856,-88.25,30.08333333
-88.08333333,30.08333333,7505,0,1,7505,0,-88,30,0,30,88,6,6,308866,-88.08333333,30.08333333
-87.91666667,30.08333333,7506,0,1,7506,-88,-87.83333333,30,0,30,87,1,6,308716,-87.91666666,30.08333333
-87.75,30.08333333,7507,0,1,7507,0,-87.66666666,30,0,30,87,2,6,308726,-87.75,30.08333333
-87.58333333,30.08333333,7508,0,1,7508,0,-87.5,30,0,30,87,3,6,308736,-87.58333333,30.08333333
-87.41666667,30.08333333,7509,0,1,7509,0,-87.33333333,30,0,30,87,4,6,308746,-87.41666666,30.08333333
-87.25,30.08333333,7510,0,1,7510,0,-87.16666666,30,0,30,87,5,6,308756,-87.25,30.08333333
-87.08333333,30.08333333,7511,0,1,7511,0,-87,30,0,30,87,6,6,308766,-87.08333333,30.08333333
-86.91666667,30.08333333,7512,0,1,7512,-87,-86.83333333,30,0,30,86,1,6,308616,-86.91666666,30.08333333
-86.75,30.08333333,7513,0,1,7513,0,-86.66666666,30,0,30,86,2,6,308626,-86.75,30.08333333
-86.58333333,30.08333333,7514,0,1,7514,0,-86.5,30,0,30,86,3,6,308636,-86.58333333,30.08333333
-86.41666667,30.08333333,7515,0,1,7515,0,-86.33333333,30,0,30,86,4,6,308646,-86.41666666,30.08333333
-86.25,30.08333333,7516,0,1,7516,0,-86.16666666,30,0,30,86,5,6,308656,-86.25,30.08333333
-86.08333333,30.08333333,7517,0,1,7517,0,-86,30,0,30,86,6,6,308666,-86.08333333,30.08333333
-85.91666667,30.08333333,7518,0,1,7518,-86,-85.83333333,30,0,30,85,1,6,308516,-85.91666666,30.08333333
-85.75324364,30.07743154,7519,0,1,7519,0,-85.66666666,30,0,30,85,2,6,308526,-85.75,30.08333333
-85.59492536,30.06140976,7520,0,1,7520,0,-85.5,30,0,30,85,3,6,308536,-85.58333333,30.08333333
-85.45464329,30.04261639,7521,0,1,7521,0,-85.33333333,30,0,30,85,4,6,308546,-85.41666666,30.08333333
-84.35398521,30.02864615,7527,0,1,7527,0,-84.33333333,30,0,30,84,4,6,308446,-84.41666666,30.08333333
-84.24454718,30.04351526,7528,0,1,7528,0,-84.16666666,30,0,30,84,5,6,308456,-84.25,30.08333333
-84.07914907,30.04735621,7529,0,1,7529,0,-84,30,0,30,84,6,6,308466,-84.08333333,30.08333333
-83.95195961,30.02879931,7530,0,1,7530,-84,-83.83333333,30,0,30,83,1,6,308316,-83.91666666,30.08333333
-81.34074801,30.13581336,7545,0,1,7545,0,-81.33333333,30,0,30,81,4,6,308146,-81.41666666,30.08333333
-81.24810442,30.08476947,7546,0,1,7546,0,-81.16666666,30,0,30,81,5,6,308156,-81.25,30.08333333
-81.08333333,30.08333333,7547,0,1,7547,0,-81,30,0,30,81,6,6,308166,-81.08333333,30.08333333
-80.91666667,30.08333333,7548,0,1,7548,-81,-80.83333333,30,0,30,80,1,6,308016,-80.91666666,30.08333333
-80.75,30.08333333,7549,0,1,7549,0,-80.66666666,30,0,30,80,2,6,308026,-80.75,30.08333333
-80.58333333,30.08333333,7550,0,1,7550,0,-80.5,30,0,30,80,3,6,308036,-80.58333333,30.08333333
-80.41666667,30.08333333,7551,0,1,7551,0,-80.33333333,30,0,30,80,4,6,308046,-80.41666666,30.08333333
-80.25,30.08333333,7552,0,1,7552,0,-80.16666666,30,0,30,80,5,6,308056,-80.25,30.08333333
-80.08333333,30.08333333,7553,0,1,7553,0,-80,30,0,30,80,6,6,308066,-80.08333333,30.08333333
-79.91666667,30.08333333,7554,0,1,7554,-80,-79.83333333,30,0,30,79,1,6,307916,-79.91666666,30.08333333
-79.75,30.08333333,7555,0,1,7555,0,-79.66666666,30,0,30,79,2,6,307926,-79.75,30.08333333
-79.58333333,30.08333333,7556,0,1,7556,0,-79.5,30,0,30,79,3,6,307936,-79.58333333,30.08333333
-79.41666667,30.08333333,7557,0,1,7557,0,-79.33333333,30,0,30,79,4,6,307946,-79.41666666,30.08333333
-79.25,30.08333333,7558,0,1,7558,0,-79.16666666,30,0,30,79,5,6,307956,-79.25,30.08333333
-79.08333333,30.08333333,7559,0,1,7559,0,-79,30,0,30,79,6,6,307966,-79.08333333,30.08333333
-93.86642916,29.88668884,7596,0,1,7596,-94,-93.83333333,29.83333333,30,29,93,1,1,299311,-93.91666667,29.91666666
-93.80182336,29.91602889,7597,0,1,7597,0,-93.66666667,29.83333333,30,29,93,2,1,299321,-93.75,29.91666666
-91.88952759,29.83434665,7608,0,1,7608,-92,-91.83333333,29.83333333,30,29,91,1,1,299111,-91.91666667,29.91666666
-89.8424197,29.97457399,7620,0,1,7620,-90,-89.83333333,29.83333333,30,29,89,1,1,298911,-89.91666666,29.91666666
-89.73620624,29.95056334,7621,0,1,7621,0,-89.66666666,29.83333333,30,29,89,2,1,298921,-89.75,29.91666666
-89.62637697,29.93721045,7622,0,1,7622,0,-89.5,29.83333333,30,29,89,3,1,298931,-89.58333333,29.91666666
-89.37994949,29.94700686,7623,0,1,7623,0,-89.33333333,29.83333333,30,29,89,4,1,298941,-89.41666666,29.91666666
-89.24308378,29.9162395,7624,0,1,7624,0,-89.16666666,29.83333333,30,29,89,5,1,298951,-89.25,29.91666666
-89.08332126,29.91666874,7625,0,1,7625,0,-89,29.83333333,30,29,89,6,1,298961,-89.08333333,29.91666666
-88.91880651,29.91762363,7626,0,1,7626,-89,-88.83333333,29.83333333,30,29,88,1,1,298811,-88.91666666,29.91666666
-88.74549341,29.91688141,7627,0,1,7627,0,-88.66666666,29.83333333,30,29,88,2,1,298821,-88.75,29.91666666
-88.58333333,29.91666667,7628,0,1,7628,0,-88.5,29.83333333,30,29,88,3,1,298831,-88.58333333,29.91666666
-88.41666667,29.91666667,7629,0,1,7629,0,-88.33333333,29.83333333,30,29,88,4,1,298841,-88.41666666,29.91666666
-88.25,29.91666667,7630,0,1,7630,0,-88.16666666,29.83333333,30,29,88,5,1,298851,-88.25,29.91666666
-88.08333333,29.91666667,7631,0,1,7631,0,-88,29.83333333,30,29,88,6,1,298861,-88.08333333,29.91666666
-87.91666667,29.91666667,7632,0,1,7632,-88,-87.83333333,29.83333333,30,29,87,1,1,298711,-87.91666666,29.91666666
-87.75,29.91666667,7633,0,1,7633,0,-87.66666666,29.83333333,30,29,87,2,1,298721,-87.75,29.91666666
-87.58333333,29.91666667,7634,0,1,7634,0,-87.5,29.83333333,30,29,87,3,1,298731,-87.58333333,29.91666666
-87.41666667,29.91666667,7635,0,1,7635,0,-87.33333333,29.83333333,30,29,87,4,1,298741,-87.41666666,29.91666666
-87.25,29.91666667,7636,0,1,7636,0,-87.16666666,29.83333333,30,29,87,5,1,298751,-87.25,29.91666666
-87.08333333,29.91666667,7637,0,1,7637,0,-87,29.83333333,30,29,87,6,1,298761,-87.08333333,29.91666666
-86.91666667,29.91666667,7638,0,1,7638,-87,-86.83333333,29.83333333,30,29,86,1,1,298611,-86.91666666,29.91666666
-86.75,29.91666667,7639,0,1,7639,0,-86.66666666,29.83333333,30,29,86,2,1,298621,-86.75,29.91666666
-86.58333333,29.91666667,7640,0,1,7640,0,-86.5,29.83333333,30,29,86,3,1,298631,-86.58333333,29.91666666
-86.41666667,29.91666667,7641,0,1,7641,0,-86.33333333,29.83333333,30,29,86,4,1,298641,-86.41666666,29.91666666
-86.25,29.91666667,7642,0,1,7642,0,-86.16666666,29.83333333,30,29,86,5,1,298651,-86.25,29.91666666
-86.08333333,29.91666667,7643,0,1,7643,0,-86,29.83333333,30,29,86,6,1,298661,-86.08333333,29.91666666
-85.91666667,29.91666667,7644,0,1,7644,-86,-85.83333333,29.83333333,30,29,85,1,1,298511,-85.91666666,29.91666666
-85.75,29.91666667,7645,0,1,7645,0,-85.66666666,29.83333333,30,29,85,2,1,298521,-85.75,29.91666666
-85.58442283,29.91557908,7646,0,1,7646,0,-85.5,29.83333333,30,29,85,3,1,298531,-85.58333333,29.91666666
-85.43334622,29.88917386,7647,0,1,7647,0,-85.33333333,29.83333333,30,29,85,4,1,298541,-85.41666666,29.91666666
-85.32671858,29.83810431,7648,0,1,7648,0,-85.16666666,29.83333333,30,29,85,5,1,298551,-85.25,29.91666666
-84.67146633,29.83514489,7651,0,1,7651,0,-84.66666666,29.83333333,30,29,84,2,1,298421,-84.75,29.91666666
-84.55861724,29.8642005,7652,0,1,7652,0,-84.5,29.83333333,30,29,84,3,1,298431,-84.58333333,29.91666666
-84.41408108,29.89105755,7653,0,1,7653,0,-84.33333333,29.83333333,30,29,84,4,1,298441,-84.41666666,29.91666666
-84.24998472,29.91666515,7654,0,1,7654,0,-84.16666666,29.83333333,30,29,84,5,1,298451,-84.25,29.91666666
-84.08333333,29.91666667,7655,0,1,7655,0,-84,29.83333333,30,29,84,6,1,298461,-84.08333333,29.91666666
-83.91691405,29.91641781,7656,0,1,7656,-84,-83.83333333,29.83333333,30,29,83,1,1,298311,-83.91666666,29.91666666
-83.75932243,29.89573707,7657,0,1,7657,0,-83.66666666,29.83333333,30,29,83,2,1,298321,-83.75,29.91666666
-83.64720484,29.86008906,7658,0,1,7658,0,-83.5,29.83333333,30,29,83,3,1,298331,-83.58333333,29.91666666
-81.23115566,29.92256851,7672,0,1,7672,0,-81.16666666,29.83333333,30,29,81,5,1,298151,-81.25,29.91666666
-81.08333333,29.91666667,7673,0,1,7673,0,-81,29.83333333,30,29,81,6,1,298161,-81.08333333,29.91666666
-80.91666667,29.91666667,7674,0,1,7674,-81,-80.83333333,29.83333333,30,29,80,1,1,298011,-80.91666666,29.91666666
-80.75,29.91666667,7675,0,1,7675,0,-80.66666666,29.83333333,30,29,80,2,1,298021,-80.75,29.91666666
-80.58333333,29.91666667,7676,0,1,7676,0,-80.5,29.83333333,30,29,80,3,1,298031,-80.58333333,29.91666666
-80.41666667,29.91666667,7677,0,1,7677,0,-80.33333333,29.83333333,30,29,80,4,1,298041,-80.41666666,29.91666666
-80.25,29.91666667,7678,0,1,7678,0,-80.16666666,29.83333333,30,29,80,5,1,298051,-80.25,29.91666666
-80.08333333,29.91666667,7679,0,1,7679,0,-80,29.83333333,30,29,80,6,1,298061,-80.08333333,29.91666666
-79.91666667,29.91666667,7680,0,1,7680,-80,-79.83333333,29.83333333,30,29,79,1,1,297911,-79.91666666,29.91666666
-79.75,29.91666667,7681,0,1,7681,0,-79.66666666,29.83333333,30,29,79,2,1,297921,-79.75,29.91666666
-79.58333333,29.91666667,7682,0,1,7682,0,-79.5,29.83333333,30,29,79,3,1,297931,-79.58333333,29.91666666
-79.41666667,29.91666667,7683,0,1,7683,0,-79.33333333,29.83333333,30,29,79,4,1,297941,-79.41666666,29.91666666
-79.25,29.91666667,7684,0,1,7684,0,-79.16666666,29.83333333,30,29,79,5,1,297951,-79.25,29.91666666
-79.08333333,29.91666667,7685,0,1,7685,0,-79,29.83333333,30,29,79,6,1,297961,-79.08333333,29.91666666
-94.8987015,29.69000655,7716,0,1,7716,-95,-94.83333333,29.66666666,0,29,94,1,2,299412,-94.91666667,29.75
-94.76351691,29.71807111,7717,0,1,7717,0,-94.66666667,29.66666666,0,29,94,2,2,299422,-94.75,29.75
-94.02682611,29.67136207,7721,0,1,7721,0,-94,29.66666666,0,29,94,6,2,299462,-94.08333333,29.75
-93.90300609,29.7572875,7722,0,1,7722,-94,-93.83333333,29.66666666,0,29,93,1,2,299312,-93.91666667,29.75
-93.73970722,29.70157473,7723,0,1,7723,0,-93.66666667,29.66666666,0,29,93,2,2,299322,-93.75,29.75
-93.58048104,29.71243825,7724,0,1,7724,0,-93.5,29.66666666,0,29,93,3,2,299332,-93.58333333,29.75
-93.41756034,29.71637106,7725,0,1,7725,0,-93.33333333,29.66666666,0,29,93,4,2,299342,-93.41666667,29.75
-93.24990694,29.72020367,7726,0,1,7726,0,-93.16666667,29.66666666,0,29,93,5,2,299352,-93.25,29.75
-93.09183716,29.70692327,7727,0,1,7727,0,-93,29.66666666,0,29,93,6,2,299362,-93.08333333,29.75
-92.9555983,29.68541738,7728,0,1,7728,-93,-92.83333333,29.66666666,0,29,92,1,2,299212,-92.91666667,29.75
-92.18197671,29.72741324,7732,0,1,7732,0,-92.16666667,29.66666666,0,29,92,5,2,299252,-92.25,29.75
-92.06906396,29.71989168,7733,0,1,7733,0,-92,29.66666666,0,29,92,6,2,299262,-92.08333333,29.75
-91.92224332,29.74469857,7734,0,1,7734,-92,-91.83333333,29.66666666,0,29,91,1,2,299112,-91.91666667,29.75
-91.74856829,29.70523139,7735,0,1,7735,0,-91.66666667,29.66666666,0,29,91,2,2,299122,-91.75,29.75
-91.6449082,29.70721502,7736,0,1,7736,0,-91.5,29.66666666,0,29,91,3,2,299132,-91.58333333,29.75
-89.66937598,29.68200655,7747,0,1,7747,0,-89.66666666,29.66666666,0,29,89,2,2,298922,-89.75,29.75
-89.57315201,29.71268322,7748,0,1,7748,0,-89.5,29.66666666,0,29,89,3,2,298932,-89.58333333,29.75
-89.39903675,29.73291906,7749,0,1,7749,0,-89.33333333,29.66666666,0,29,89,4,2,298942,-89.41666666,29.75
-89.24633085,29.74701154,7750,0,1,7750,0,-89.16666666,29.66666666,0,29,89,5,2,298952,-89.25,29.75
-89.08333333,29.75,7751,0,1,7751,0,-89,29.66666666,0,29,89,6,2,298962,-89.08333333,29.75
-88.91892825,29.7488858,7752,0,1,7752,-89,-88.83333333,29.66666666,0,29,88,1,2,298812,-88.91666666,29.75
-88.74994422,29.7499459,7753,0,1,7753,0,-88.66666666,29.66666666,0,29,88,2,2,298822,-88.75,29.75
-88.58333333,29.75,7754,0,1,7754,0,-88.5,29.66666666,0,29,88,3,2,298832,-88.58333333,29.75
-88.41666667,29.75,7755,0,1,7755,0,-88.33333333,29.66666666,0,29,88,4,2,298842,-88.41666666,29.75
-88.25,29.75,7756,0,1,7756,0,-88.16666666,29.66666666,0,29,88,5,2,298852,-88.25,29.75
-88.08333333,29.75,7757,0,1,7757,0,-88,29.66666666,0,29,88,6,2,298862,-88.08333333,29.75
-87.91666667,29.75,7758,0,1,7758,-88,-87.83333333,29.66666666,0,29,87,1,2,298712,-87.91666666,29.75
-87.75,29.75,7759,0,1,7759,0,-87.66666666,29.66666666,0,29,87,2,2,298722,-87.75,29.75
-87.58333333,29.75,7760,0,1,7760,0,-87.5,29.66666666,0,29,87,3,2,298732,-87.58333333,29.75
-87.41666667,29.75,7761,0,1,7761,0,-87.33333333,29.66666666,0,29,87,4,2,298742,-87.41666666,29.75
-87.25,29.75,7762,0,1,7762,0,-87.16666666,29.66666666,0,29,87,5,2,298752,-87.25,29.75
-87.08333333,29.75,7763,0,1,7763,0,-87,29.66666666,0,29,87,6,2,298762,-87.08333333,29.75
-86.91666667,29.75,7764,0,1,7764,-87,-86.83333333,29.66666666,0,29,86,1,2,298612,-86.91666666,29.75
-86.75,29.75,7765,0,1,7765,0,-86.66666666,29.66666666,0,29,86,2,2,298622,-86.75,29.75
-86.58333333,29.75,7766,0,1,7766,0,-86.5,29.66666666,0,29,86,3,2,298632,-86.58333333,29.75
-86.41666667,29.75,7767,0,1,7767,0,-86.33333333,29.66666666,0,29,86,4,2,298642,-86.41666666,29.75
-86.25,29.75,7768,0,1,7768,0,-86.16666666,29.66666666,0,29,86,5,2,298652,-86.25,29.75
-86.08333333,29.75,7769,0,1,7769,0,-86,29.66666666,0,29,86,6,2,298662,-86.08333333,29.75
-85.91666667,29.75,7770,0,1,7770,-86,-85.83333333,29.66666666,0,29,85,1,2,298512,-85.91666666,29.75
-85.75,29.75,7771,0,1,7771,0,-85.66666666,29.66666666,0,29,85,2,2,298522,-85.75,29.75
-85.58333333,29.75,7772,0,1,7772,0,-85.5,29.66666666,0,29,85,3,2,298532,-85.58333333,29.75
-85.41920158,29.75132515,7773,0,1,7773,0,-85.33333333,29.66666666,0,29,85,4,2,298542,-85.41666666,29.75
-85.28960367,29.72667227,7774,0,1,7774,0,-85.16666666,29.66666666,0,29,85,5,2,298552,-85.25,29.75
-85.07324427,29.69345858,7775,0,1,7775,0,-85,29.66666666,0,29,85,6,2,298562,-85.08333333,29.75
-84.91371267,29.71487438,7776,0,1,7776,-85,-84.83333333,29.66666666,0,29,84,1,2,298412,-84.91666666,29.75
-84.73908534,29.7345492,7777,0,1,7777,0,-84.66666666,29.66666666,0,29,84,2,2,298422,-84.75,29.75
-84.58262347,29.7482296,7778,0,1,7778,0,-84.5,29.66666666,0,29,84,3,2,298432,-84.58333333,29.75
-84.41666667,29.75,7779,0,1,7779,0,-84.33333333,29.66666666,0,29,84,4,2,298442,-84.41666666,29.75
-84.25,29.75,7780,0,1,7780,0,-84.16666666,29.66666666,0,29,84,5,2,298452,-84.25,29.75
-84.08333333,29.75,7781,0,1,7781,0,-84,29.66666666,0,29,84,6,2,298462,-84.08333333,29.75
-83.91666667,29.75,7782,0,1,7782,-84,-83.83333333,29.66666666,0,29,83,1,2,298312,-83.91666666,29.75
-83.75,29.75,7783,0,1,7783,0,-83.66666666,29.66666666,0,29,83,2,2,298322,-83.75,29.75
-83.60325309,29.73492231,7784,0,1,7784,0,-83.5,29.66666666,0,29,83,3,2,298332,-83.58333333,29.75
-83.47289489,29.67932265,7785,0,1,7785,0,-83.33333333,29.66666666,0,29,83,4,2,298342,-83.41666666,29.75
-81.20985,29.76179285,7798,0,1,7798,0,-81.16666666,29.66666666,0,29,81,5,2,298152,-81.25,29.75
-81.08333333,29.75,7799,0,1,7799,0,-81,29.66666666,0,29,81,6,2,298162,-81.08333333,29.75
-80.91666667,29.75,7800,0,1,7800,-81,-80.83333333,29.66666666,0,29,80,1,2,298012,-80.91666666,29.75
